"courseNumber","courseName","topicLabel","topicURL","lab","slide","worksheet"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","English_language","http://dbpedia.org/resource/English_language",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","English_language","http://dbpedia.org/resource/English_language",,"http://localhost:3030/play/courses/COMP6741/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","English_language","http://dbpedia.org/resource/English_language",,"http://localhost:3030/play/courses/COMP6721/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","English_language","http://dbpedia.org/resource/English_language",,"http://localhost:3030/play/courses/COMP6741/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","English_language","http://dbpedia.org/resource/English_language",,"http://localhost:3030/play/courses/COMP6741/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","English_language","http://dbpedia.org/resource/English_language",,"http://localhost:3030/play/courses/COMP6721/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","English_language","http://dbpedia.org/resource/English_language",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","English_language","http://dbpedia.org/resource/English_language",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS02.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","English_language","http://dbpedia.org/resource/English_language",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS09.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","English_language","http://dbpedia.org/resource/English_language",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS06.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Semantic_network","http://dbpedia.org/resource/Semantic_network",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Semantic_network","http://dbpedia.org/resource/Semantic_network",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Grayscale","http://dbpedia.org/resource/Grayscale",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Helicopter","http://dbpedia.org/resource/Helicopter",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","South_Korea","http://dbpedia.org/resource/South_Korea",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","South_Korea","http://dbpedia.org/resource/South_Korea",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Intersection","http://dbpedia.org/resource/Intersection",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Intersection","http://dbpedia.org/resource/Intersection",,"http://localhost:3030/play/courses/COMP6741/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Linear_regression","http://dbpedia.org/resource/Linear_regression",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Herbert_A_Simon","http://dbpedia.org/resource/Herbert_A._Simon","http://localhost:3030/play/courses/COMP6721/LAB/LE06.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Herbert_A_Simon","http://dbpedia.org/resource/Herbert_A._Simon",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Herbert_A_Simon","http://dbpedia.org/resource/Herbert_A._Simon",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Herbert_A_Simon","http://dbpedia.org/resource/Herbert_A._Simon",,"http://localhost:3030/play/courses/COMP6721/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Herbert_A_Simon","http://dbpedia.org/resource/Herbert_A._Simon",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","BMW_X3","http://dbpedia.org/resource/BMW_X3","http://localhost:3030/play/courses/COMP6721/LAB/LE06.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","BMW_X3","http://dbpedia.org/resource/BMW_X3",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","BMW_X3","http://dbpedia.org/resource/BMW_X3",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Punctuation","http://dbpedia.org/resource/Punctuation",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Formal_grammar","http://dbpedia.org/resource/Formal_grammar",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Foraging","http://dbpedia.org/resource/Foraging","http://localhost:3030/play/courses/COMP6721/LAB/LE04.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Transfer_function","http://dbpedia.org/resource/Transfer_function",,"http://localhost:3030/play/courses/COMP6721/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Smallville","http://dbpedia.org/resource/Smallville","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Dark_Circle_Comics","http://dbpedia.org/resource/Dark_Circle_Comics",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Spa_town","http://dbpedia.org/resource/Spa_town",,"http://localhost:3030/play/courses/COMP6721/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","M4_autocannon","http://dbpedia.org/resource/M4_autocannon",,"http://localhost:3030/play/courses/COMP6721/LEC/LS11.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","The_Advantage","http://dbpedia.org/resource/The_Advantage","http://localhost:3030/play/courses/COMP6721/LAB/LE06.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","No_Glee","http://dbpedia.org/resource/No_(Glee)",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Random_variable","http://dbpedia.org/resource/Random_variable",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Random_variable","http://dbpedia.org/resource/Random_variable",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS04.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Interoperability","http://dbpedia.org/resource/Interoperability",,"http://localhost:3030/play/courses/COMP6741/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Interoperability","http://dbpedia.org/resource/Interoperability",,"http://localhost:3030/play/courses/COMP6741/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Interoperability","http://dbpedia.org/resource/Interoperability",,"http://localhost:3030/play/courses/COMP6721/LEC/LS09.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Microsoft_Outlook","http://dbpedia.org/resource/Microsoft_Outlook","http://localhost:3030/play/courses/COMP6721/LAB/LE05.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Microsoft_Outlook","http://dbpedia.org/resource/Microsoft_Outlook",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Microsoft_Outlook","http://dbpedia.org/resource/Microsoft_Outlook",,"http://localhost:3030/play/courses/COMP6721/LEC/LS09.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Embedding","http://dbpedia.org/resource/Embedding",,"http://localhost:3030/play/courses/COMP6721/LEC/LS11.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Embedding","http://dbpedia.org/resource/Embedding",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Numerical_digit","http://dbpedia.org/resource/Numerical_digit",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Image_retrieval","http://dbpedia.org/resource/Image_retrieval",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Chatbot","http://dbpedia.org/resource/Chatbot","http://localhost:3030/play/courses/COMP6721/LAB/LE01.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Chatbot","http://dbpedia.org/resource/Chatbot",,"http://localhost:3030/play/courses/COMP6741/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Chatbot","http://dbpedia.org/resource/Chatbot",,"http://localhost:3030/play/courses/COMP6741/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Chatbot","http://dbpedia.org/resource/Chatbot",,"http://localhost:3030/play/courses/COMP6721/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Chatbot","http://dbpedia.org/resource/Chatbot",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS06.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Flashlight","http://dbpedia.org/resource/Flashlight","http://localhost:3030/play/courses/COMP6721/LAB/LE07.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Saint_Cecilia","http://dbpedia.org/resource/Saint_Cecilia","http://localhost:3030/play/courses/COMP6721/LAB/LE04.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Filename_extension","http://dbpedia.org/resource/Filename_extension","http://localhost:3030/play/courses/COMP6721/LAB/LE08.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Fluorine","http://dbpedia.org/resource/Fluorine",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Zion","http://dbpedia.org/resource/Zion","http://localhost:3030/play/courses/COMP6721/LAB/LE07.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Common_logarithm","http://dbpedia.org/resource/Common_logarithm",,"http://localhost:3030/play/courses/COMP6741/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Common_logarithm","http://dbpedia.org/resource/Common_logarithm",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS04.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Common_logarithm","http://dbpedia.org/resource/Common_logarithm",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS04.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Basketball_Super_League","http://dbpedia.org/resource/Basketball_Super_League",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Basketball_Super_League","http://dbpedia.org/resource/Basketball_Super_League",,"http://localhost:3030/play/courses/COMP6741/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Basketball_Super_League","http://dbpedia.org/resource/Basketball_Super_League",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Frisbee","http://dbpedia.org/resource/Frisbee","http://localhost:3030/play/courses/COMP6721/LAB/LE02.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Keystone_B-4","http://dbpedia.org/resource/Keystone_B-4","http://localhost:3030/play/courses/COMP6721/LAB/LE03.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Gradient_descent","http://dbpedia.org/resource/Gradient_descent","http://localhost:3030/play/courses/COMP6721/LAB/LE07.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Gradient_descent","http://dbpedia.org/resource/Gradient_descent",,"http://localhost:3030/play/courses/COMP6721/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Gradient_descent","http://dbpedia.org/resource/Gradient_descent",,"http://localhost:3030/play/courses/COMP6721/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Gradient_descent","http://dbpedia.org/resource/Gradient_descent",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Fragment_identifier","http://dbpedia.org/resource/Fragment_identifier","http://localhost:3030/play/courses/COMP6721/LAB/LE08.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Comma","http://dbpedia.org/resource/Comma",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Binary_logarithm","http://dbpedia.org/resource/Binary_logarithm",,"http://localhost:3030/play/courses/COMP6741/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Binary_logarithm","http://dbpedia.org/resource/Binary_logarithm",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Binary_logarithm","http://dbpedia.org/resource/Binary_logarithm",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS04.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Deductive_reasoning","http://dbpedia.org/resource/Deductive_reasoning",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Deductive_reasoning","http://dbpedia.org/resource/Deductive_reasoning",,"http://localhost:3030/play/courses/COMP6741/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Probability_distribution","http://dbpedia.org/resource/Probability_distribution",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Computer_mouse","http://dbpedia.org/resource/Computer_mouse",,"http://localhost:3030/play/courses/COMP6721/LEC/LS11.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Computer_mouse","http://dbpedia.org/resource/Computer_mouse",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Deletion_genetics","http://dbpedia.org/resource/Deletion_(genetics)",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Deletion_genetics","http://dbpedia.org/resource/Deletion_(genetics)",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page","http://localhost:3030/play/courses/COMP6721/LAB/LE08.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page","http://localhost:3030/play/courses/COMP6721/LAB/LE09.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,"http://localhost:3030/play/courses/COMP6741/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,"http://localhost:3030/play/courses/COMP6741/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,"http://localhost:3030/play/courses/COMP6741/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,"http://localhost:3030/play/courses/COMP6741/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,"http://localhost:3030/play/courses/COMP6741/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,"http://localhost:3030/play/courses/COMP6741/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS03.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS07.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS06.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS07.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS08.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Main_Page","http://dbpedia.org/resource/Main_Page",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS01.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Darnall","http://dbpedia.org/resource/Darnall",,"http://localhost:3030/play/courses/COMP6721/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Macroscopic_scale","http://dbpedia.org/resource/Macroscopic_scale","http://localhost:3030/play/courses/COMP6721/LAB/LE06.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Content_word","http://dbpedia.org/resource/Content_word",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Parse_tree","http://dbpedia.org/resource/Parse_tree","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Parse_tree","http://dbpedia.org/resource/Parse_tree",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Parse_tree","http://dbpedia.org/resource/Parse_tree",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS09.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Parse_tree","http://dbpedia.org/resource/Parse_tree",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS06.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Sushi","http://dbpedia.org/resource/Sushi",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS10.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Ecosystem","http://dbpedia.org/resource/Ecosystem","http://localhost:3030/play/courses/COMP6721/LAB/LE05.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City","http://localhost:3030/play/courses/COMP6721/LAB/LE08.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City","http://localhost:3030/play/courses/COMP6721/LAB/LE01.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City",,"http://localhost:3030/play/courses/COMP6741/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City",,"http://localhost:3030/play/courses/COMP6741/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS02.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS07.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS06.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","City","http://dbpedia.org/resource/City",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS01.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Mushroom","http://dbpedia.org/resource/Mushroom","http://localhost:3030/play/courses/COMP6721/LAB/LE04.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Egg_as_food","http://dbpedia.org/resource/Egg_as_food",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS09.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Thin-film-transistor_liquid-crystal_display","http://dbpedia.org/resource/Thin-film-transistor_liquid-crystal_display",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Thin-film-transistor_liquid-crystal_display","http://dbpedia.org/resource/Thin-film-transistor_liquid-crystal_display",,"http://localhost:3030/play/courses/COMP6741/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Thin-film-transistor_liquid-crystal_display","http://dbpedia.org/resource/Thin-film-transistor_liquid-crystal_display",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Thin-film-transistor_liquid-crystal_display","http://dbpedia.org/resource/Thin-film-transistor_liquid-crystal_display",,"http://localhost:3030/play/courses/COMP6741/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Thin-film-transistor_liquid-crystal_display","http://dbpedia.org/resource/Thin-film-transistor_liquid-crystal_display",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS05.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Thin-film-transistor_liquid-crystal_display","http://dbpedia.org/resource/Thin-film-transistor_liquid-crystal_display",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS04.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Stanford_University","http://dbpedia.org/resource/Stanford_University",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Stanford_University","http://dbpedia.org/resource/Stanford_University",,"http://localhost:3030/play/courses/COMP6741/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Stanford_University","http://dbpedia.org/resource/Stanford_University",,"http://localhost:3030/play/courses/COMP6741/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Stanford_University","http://dbpedia.org/resource/Stanford_University",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Miroirs","http://dbpedia.org/resource/Miroirs",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Miroirs","http://dbpedia.org/resource/Miroirs",,"http://localhost:3030/play/courses/COMP6741/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Miroirs","http://dbpedia.org/resource/Miroirs",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Miroirs","http://dbpedia.org/resource/Miroirs",,"http://localhost:3030/play/courses/COMP6721/LEC/LS09.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Old_French","http://dbpedia.org/resource/Old_French",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Old_French","http://dbpedia.org/resource/Old_French",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","G1_phase","http://dbpedia.org/resource/G1_phase","http://localhost:3030/play/courses/COMP6721/LAB/LE02.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","False_positives_and_false_negatives","http://dbpedia.org/resource/False_positives_and_false_negatives","http://localhost:3030/play/courses/COMP6721/LAB/LE06.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","False_positives_and_false_negatives","http://dbpedia.org/resource/False_positives_and_false_negatives",,"http://localhost:3030/play/courses/COMP6721/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","False_positives_and_false_negatives","http://dbpedia.org/resource/False_positives_and_false_negatives",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS03.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Bayes_theorem","http://dbpedia.org/resource/Bayes'_theorem",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Bayes_theorem","http://dbpedia.org/resource/Bayes'_theorem",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS03.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Superuser","http://dbpedia.org/resource/Superuser","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Superuser","http://dbpedia.org/resource/Superuser",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Mitch_Kapor","http://dbpedia.org/resource/Mitch_Kapor",,"http://localhost:3030/play/courses/COMP6721/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Antibiotic","http://dbpedia.org/resource/Antibiotic","http://localhost:3030/play/courses/COMP6721/LAB/LE01.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Sepal","http://dbpedia.org/resource/Sepal","http://localhost:3030/play/courses/COMP6721/LAB/LE05.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Thiol","http://dbpedia.org/resource/Thiol",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Database_schema","http://dbpedia.org/resource/Database_schema",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Database_schema","http://dbpedia.org/resource/Database_schema",,"http://localhost:3030/play/courses/COMP6721/LEC/LS09.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Database_schema","http://dbpedia.org/resource/Database_schema",,"http://localhost:3030/play/courses/COMP6741/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Health_care","http://dbpedia.org/resource/Health_care","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Health_care","http://dbpedia.org/resource/Health_care",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
